id,Delay
66232,0
339690,1
215628,0
363000,0
299784,0
531613,0
63655,1
312363,0
496698,1
174611,0
536975,1
165683,0
62580,0
388517,0
59926,0
390073,0
532331,1
376401,1
502955,1
13575,0
345523,1
78817,0
142566,0
503905,1
406677,0
13824,1
386868,1
406926,1
108210,0
123791,1
413573,1
59448,1
505709,0
295955,1
31589,0
29900,0
127779,1
234084,0
92349,0
300681,0
379637,0
316560,0
251941,1
31625,0
136544,1
81560,1
138351,0
106743,0
259365,1
122412,0
427876,1
194553,0
65220,1
359983,0
342433,0
203372,0
45707,0
116892,0
490336,0
422165,0
209347,0
418988,1
328388,1
458856,0
530468,0
265919,0
420539,0
477271,0
191002,1
484269,1
368734,0
188383,0
26966,1
35795,0
205187,1
457577,0
366729,0
181700,1
164709,1
148903,1
521817,0
469143,0
28894,0
344453,1
16176,0
132603,1
19161,0
297857,0
507232,1
247787,0
304410,1
171194,0
70894,1
328163,1
317432,0
263866,0
365563,0
533969,0
86951,0
458889,1
76370,1
294803,1
441256,0
278802,0
186429,1
364883,1
80744,0
404063,0
160453,0
152957,0
360986,1
238208,0
252814,0
6566,1
104048,0
222539,0
231982,0
32744,1
372740,0
247455,0
134929,1
13430,0
91168,1
285744,0
118987,1
460405,0
162028,0
426357,0
326495,1
113531,0
217250,0
312086,0
208520,1
181295,1
146011,0
126501,0
263953,0
60516,0
325096,0
121646,0
240092,0
3301,0
14827,1
20528,0
375511,0
410024,1
46417,0
119181,1
37768,0
386189,0
117772,0
118230,1
332741,1
287824,0
334422,0
262978,0
291835,1
397075,0
354997,0
406348,0
133680,0
38107,0
506866,0
143577,0
266356,1
54,0
498472,1
275001,0
56782,1
485154,1
369535,0
211343,0
16266,1
238058,0
125543,0
210153,0
372130,0
351614,1
193644,0
516632,0
275259,0
18058,0
21447,0
104983,0
490,0
266445,0
288632,0
8577,1
467371,1
488740,0
299175,0
159033,1
144842,1
79042,0
490591,1
520685,1
533196,1
217638,1
192401,0
21229,1
474016,0
338511,0
213769,1
492134,0
275784,1
230380,0
424977,1
267559,0
5309,0
474933,1
536116,0
32645,1
381451,1
250794,0
396761,0
539180,0
76315,0
123154,0
149940,0
106505,1
380945,0
442861,1
283533,0
241214,1
382883,0
440000,1
230058,0
156759,0
518000,0
318654,0
324474,1
74074,0
386827,0
260100,0
42036,1
500821,1
499659,0
476222,0
60230,0
176170,0
286095,1
103383,1
8274,0
269574,0
254432,0
324471,0
377699,1
422565,0
200475,0
41094,1
311901,0
277927,0
3672,0
116856,0
282744,0
457167,0
357702,1
69798,0
516354,1
459984,0
392031,1
116089,1
535442,1
376486,0
50470,0
236578,0
213764,1
240561,0
524357,1
65743,1
44364,1
148440,0
139113,1
203105,1
372799,0
254456,1
169296,0
449246,1
127970,1
245017,1
87194,1
494170,0
65273,1
229825,0
212173,1
396469,1
403483,0
436763,0
306678,1
300647,1
529346,0
408322,0
17053,1
521492,1
459244,1
479082,1
175044,0
442279,1
174288,0
117069,1
435988,0
292085,0
279794,0
216012,0
119910,1
36830,0
329912,0
509805,1
440043,0
487581,1
438086,1
281799,0
156385,0
516569,1
209716,0
76997,1
97176,0
80626,1
521564,1
248867,1
385328,0
243850,0
324514,1
429795,1
73185,0
334826,0
100341,0
184265,1
326579,1
479379,0
470429,1
479773,0
11628,0
101384,1
274918,1
24643,0
203745,1
354134,1
71675,0
519711,1
360038,1
280006,1
74067,0
504658,0
83624,1
450029,0
363401,0
290890,0
158361,1
269047,1
105651,1
406431,0
525011,0
487658,0
5669,0
384011,0
45383,0
124761,1
500444,0
259705,0
535582,1
47674,1
403515,1
128172,1
354050,1
43536,0
14987,0
225630,0
109700,1
347600,0
533160,1
460812,0
101487,0
376780,1
398768,0
136566,1
164548,0
427689,0
182390,1
257805,0
330820,1
141043,1
442240,1
450633,0
73597,0
14967,0
198974,0
297381,0
253653,1
312971,1
407469,1
195659,1
196838,1
108364,1
293745,0
202008,1
114129,1
224536,0
400227,1
269234,0
455035,1
306333,1
252891,1
159203,1
164714,1
379558,1
346789,0
45217,1
26037,0
239487,1
215750,1
12341,1
9466,0
119496,1
148213,1
487597,1
160484,0
66253,0
520326,1
241278,1
75295,0
259367,1
501417,1
137322,0
158473,0
292483,0
427765,0
153192,1
276620,0
216192,0
172916,1
263721,0
18309,1
76850,1
25298,0
491169,0
200200,0
316610,0
273691,1
374555,1
427273,1
152504,0
333251,1
449283,1
261587,0
391662,1
512562,0
280320,0
476874,0
268172,1
278641,0
220381,1
199608,1
479868,0
304227,1
269144,0
460644,1
370609,0
17465,0
226539,0
338321,1
18180,1
378195,1
132292,1
315471,0
475911,1
417492,1
465282,1
510988,1
355394,0
435707,0
265925,1
298977,1
220727,0
412249,0
496418,1
355384,0
24246,0
259699,0
232549,0
199411,0
179276,0
156364,0
509620,0
394021,1
258875,0
12613,1
99529,0
193995,1
20278,0
208811,1
424029,1
66149,0
229860,0
445884,1
354600,1
229701,1
288077,1
358931,0
486220,0
396683,1
16523,1
70477,0
338595,1
482747,1
449886,1
291887,0
436950,0
429142,1
391733,1
138768,0
363352,1
53746,0
107721,0
333415,0
337111,0
206740,0
26646,1
392881,1
122031,0
389072,1
39503,0
234400,1
384458,0
5308,0
475748,1
260351,0
514224,0
39500,0
66302,1
215578,0
311997,1
375975,1
387843,0
107417,0
441554,1
186367,1
47579,0
19379,0
362947,1
444576,1
506854,1
444340,0
112920,1
91037,1
510320,0
144052,1
24314,0
51574,0
123371,1
255470,0
281609,0
163642,1
195038,0
104954,1
199945,0
301130,0
366040,1
139918,1
346082,0
133084,1
435317,0
369317,0
349151,1
440634,1
495223,0
56206,0
399133,0
296942,1
377355,1
145904,0
426632,0
320640,0
259746,0
432502,0
143934,0
395710,0
516216,0
310447,0
431939,0
495646,0
166356,1
132750,1
520680,1
109528,0
536190,1
267388,0
414050,0
326048,1
243372,0
451639,0
376674,0
110526,1
472910,1
123570,0
322742,0
39170,0
298501,0
221978,1
360121,1
403951,1
439573,0
269712,1
147611,0
76173,1
404158,0
103929,1
526824,0
438622,0
64047,1
383704,0
184321,1
232041,1
12127,0
276463,0
218563,0
28066,1
118413,1
336286,0
490449,0
25859,0
139220,0
40299,1
244129,0
531465,0
455175,0
451536,0
504240,1
14836,1
163291,0
27458,1
91490,0
266520,1
263902,0
464510,1
253125,0
4071,0
512798,0
286849,0
416239,1
441757,1
239918,0
332452,1
319701,1
245593,0
263048,1
176908,0
44756,0
194699,0
124081,0
152013,1
141074,0
385080,0
332845,0
463187,0
413093,1
466395,1
398683,0
164498,0
325483,1
320050,1
414328,0
447090,1
256468,1
181861,0
295536,0
518859,0
286292,1
342345,1
68808,0
374428,1
153556,1
478559,1
171199,1
113553,0
252635,0
85982,0
365161,0
143273,0
274130,0
182318,0
167545,1
245499,0
241084,0
3870,0
116379,0
395051,1
230935,0
419269,0
302714,1
330287,0
244907,0
456952,1
173677,1
394380,1
144761,0
130287,0
95461,0
28812,0
287033,0
336708,0
16301,1
174105,1
445823,1
395864,1
245510,0
64147,0
348613,0
522,0
376179,0
286313,0
491244,0
110713,0
418374,1
226635,0
332062,0
414030,1
175636,1
92507,1
531458,1
438154,0
64234,0
188326,1
470197,0
267983,1
56529,0
47832,1
441807,0
137253,1
107545,0
441958,0
211753,1
75566,1
16181,0
72833,1
79671,0
321945,1
254494,1
204253,0
483684,1
266070,1
602,0
478920,1
465445,1
418955,1
18353,1
441553,0
281324,0
286163,0
462101,0
148541,1
9330,0
194163,0
392456,1
499865,0
71792,0
343540,1
384746,1
373487,1
34492,1
12051,0
214911,1
335331,0
228730,0
263411,1
319203,0
527867,1
227882,0
336050,0
339139,0
56147,1
112605,1
43120,1
25120,1
16423,0
36276,1
159713,0
183075,0
235607,1
302171,1
452953,0
90007,0
272345,1
476423,0
470830,0
64341,1
358279,1
248288,1
48921,1
336925,1
275355,1
396391,0
105486,0
15362,1
101739,1
411898,1
200230,1
215881,0
512166,1
343647,1
389235,1
99722,1
472224,1
525892,0
80808,0
434349,0
58373,1
465335,0
2228,0
448679,1
321390,1
331317,0
512190,0
95151,0
204274,1
185745,0
295995,0
514162,0
261893,0
76817,1
511353,0
132728,0
203746,1
301987,1
216468,1
366983,0
77553,0
124514,0
165113,1
48493,0
201482,0
259090,0
415303,0
279770,0
319041,1
396886,1
446844,0
463739,0
344244,0
324748,1
125672,0
57045,0
105895,0
118543,0
5288,0
344375,0
535262,1
32390,1
532913,1
435768,0
282702,1
17538,0
127112,0
535667,1
119345,1
331553,1
320362,1
450118,1
478995,0
523505,1
184957,0
174976,0
95511,0
164402,1
254074,0
442463,0
117988,0
289503,1
431792,0
110255,0
30077,1
335986,1
516917,0
20544,0
25368,1
488530,0
328044,0
316873,0
179303,1
402465,1
179862,0
42626,0
335497,1
145183,1
61288,1
476109,0
244378,0
198151,0
159545,0
451758,0
408510,0
338528,1
89009,0
453621,0
128214,0
208276,0
471201,0
311357,0
472518,0
10926,0
131895,1
260823,0
369696,0
503677,1
278935,0
285755,0
480496,1
335794,0
21018,1
345702,1
46832,0
481318,0
277629,1
29014,0
316881,0
94653,0
107889,0
372385,0
167006,0
382353,1
273890,1
401364,1
88054,0
2555,0
504731,0
117383,1
93105,0
325811,1
511574,1
193465,0
330605,0
196097,1
155423,0
414626,1
236353,0
313835,0
129775,1
39600,0
264579,1
529073,0
489642,0
455786,0
308683,0
41293,1
461926,0
345618,0
350797,0
114950,1
513005,0
506394,0
319392,1
499160,1
56804,0
140720,0
230777,0
135984,0
151954,0
164623,1
446613,0
50911,1
91154,0
488192,0
22925,0
265807,0
398222,0
43194,1
144226,0
474851,0
432894,0
38764,0
467045,0
156369,0
411031,1
272545,1
120797,0
120945,1
164448,0
133664,0
332891,1
426020,0
174926,1
459318,0
283694,0
435437,0
196919,1
477026,0
129700,1
470044,0
201380,1
362524,1
266429,1
442068,1
427881,1
285723,1
445562,1
344581,0
225635,0
328379,0
377037,0
183020,0
538428,0
304843,1
204687,1
191221,1
321197,1
229442,1
151087,1
416135,0
212820,1
199950,0
519872,1
337279,1
83682,1
27037,1
348976,1
21351,1
317782,1
324544,1
91333,0
408409,0
14536,0
44268,0
498641,0
228748,1
363502,1
230126,0
310171,0
404769,0
337916,0
248595,1
58748,1
445516,1
144984,0
523475,1
292606,1
330796,0
283378,1
335913,0
166403,0
350207,1
448037,1
405572,0
125098,0
85359,1
531265,1
493980,0
220157,0
510955,0
173197,0
250968,1
527659,0
102052,1
218944,1
187389,1
459140,1
513404,0
376742,1
251024,1
137912,0
478764,1
290092,1
493747,1
190329,1
113835,0
436042,0
484267,1
477022,1
161039,0
21158,0
507254,0
205951,0
149775,1
132588,0
280575,0
352578,0
245749,0
8509,0
69023,0
435047,0
177175,0
120326,1
47890,1
467018,1
355378,0
13849,0
536602,1
42449,0
535318,0
365301,1
221142,1
142254,0
424838,1
526549,0
48480,0
334961,1
432849,0
482284,1
339839,0
334606,0
9107,1
11638,1
348997,0
99912,1
89666,0
515962,0
520170,1
240374,0
310766,0
410315,0
413282,1
46839,0
505143,0
397922,0
150648,1
525058,0
477472,0
124864,0
28263,1
58251,1
408837,1
216029,0
321934,1
317073,0
176730,0
53017,0
500022,0
9817,0
303746,1
267670,0
249813,0
385420,0
30524,1
209708,1
39076,1
444609,1
277561,0
102912,0
154,0
412035,0
21540,1
216252,1
23820,0
201871,0
332131,0
110208,1
295599,0
478177,0
339535,0
285132,1
20949,0
491856,0
353146,1
205581,0
137059,1
497876,0
151403,0
91301,1
20983,0
154122,1
393548,1
187296,1
210729,0
320856,0
151993,1
368443,0
20156,0
253468,0
517305,1
471194,0
276129,1
490080,0
476867,1
430936,0
147666,0
200049,0
154708,0
400532,0
2041,1
239534,1
497636,0
13349,0
51530,1
206088,0
445496,1
42753,1
404260,1
428014,0
329007,1
416623,1
90973,0
346627,0
408590,1
21107,0
444548,1
399914,0
387842,1
197385,0
49453,0
521714,1
151243,0
497874,0
463129,0
449026,1
294435,1
323645,0
442936,0
218553,0
503983,0
234601,0
8695,1
471546,1
292715,1
249533,0
302292,0
209744,0
16198,0
525878,0
303255,0
46952,1
207754,0
418811,1
448399,0
5295,1
17924,0
428423,0
313825,0
164211,0
50456,0
334693,1
388537,0
15203,1
508634,1
481206,0
419943,0
191923,0
524921,0
453807,0
96303,1
383392,0
462142,0
98241,1
124819,0
425792,1
120162,1
44847,1
315544,0
451780,0
261485,0
349798,0
106287,1
336440,0
453338,0
104624,0
345732,1
89725,0
103052,0
233235,0
28277,1
390327,1
142005,0
113844,0
255901,1
512298,1
172299,1
214990,0
120429,0
207689,1
470972,1
213336,0
167531,0
208115,0
213168,0
32151,1
347261,0
528798,0
336574,1
86414,0
133506,1
528464,0
353255,1
181065,1
440756,0
56375,0
274090,0
496824,0
20989,1
411029,0
460542,1
13890,1
347753,0
209499,1
209344,0
93100,1
403324,0
204186,1
274667,1
250373,1
106216,1
312451,0
470690,1
455389,0
440799,0
188180,1
98905,0
321192,1
317040,0
473884,0
344820,1
131315,0
150467,1
332113,1
366336,0
38471,0
262071,0
260047,0
7240,0
535600,1
381193,0
517955,0
89476,0
518314,1
220874,0
277190,1
141390,1
243360,0
212024,0
40454,0
16787,1
329412,0
132400,1
457141,0
353467,1
391259,0
57200,0
223886,0
316138,0
292669,1
474237,1
444558,1
254352,0
265226,1
287732,1
230781,1
205663,0
352459,1
112497,0
14591,0
14394,1
470868,1
460731,0
203303,0
377021,0
304286,0
41219,0
273197,1
419664,0
58169,1
146883,1
134873,1
180061,1
350483,1
155799,0
295950,0
47624,1
60429,1
68434,0
338164,1
254596,0
488303,0
197517,1
217030,1
502057,0
441946,1
482586,0
365966,0
207830,0
150653,0
35067,1
59264,1
342332,1
253157,0
146690,1
532330,1
306953,1
470442,1
493033,0
305810,1
115780,0
450563,1
459238,1
397126,0
511303,0
538794,0
451613,0
101640,0
415585,0
480735,0
482932,1
501228,1
187750,1
91101,0
294260,0
417766,0
101116,1
78020,1
306092,1
60864,0
285552,1
519755,0
219456,0
309700,0
203268,1
328311,1
466021,0
89399,0
475053,0
538175,0
37372,1
228054,0
112490,0
249449,0
446580,1
520465,1
458520,1
413109,0
421108,0
524863,0
275986,0
180118,1
149067,0
351109,0
352593,0
371603,0
309978,0
249339,0
100356,1
475627,1
104666,0
226542,0
55438,1
212973,0
274060,1
93959,0
184329,1
33248,0
195688,0
245635,1
286658,1
156193,0
151000,0
441408,1
210045,0
390022,0
204620,1
67758,1
11873,0
505079,1
348051,0
137804,0
77177,1
163964,1
109566,0
166942,1
528758,0
97932,0
47954,1
304201,0
121881,0
421246,0
272773,0
379952,0
273710,1
226596,0
513567,1
168314,0
263470,0
452529,0
173348,0
399506,1
205524,0
179499,0
459758,0
230271,0
283241,1
313361,0
19121,0
105252,0
89660,0
92475,0
446300,1
188458,0
387696,1
477776,0
219969,0
479800,0
273229,0
320763,0
39247,1
538676,0
406636,0
351928,0
408620,0
231011,1
433888,0
52818,1
190270,0
455408,0
193161,0
459636,0
323147,0
302660,1
520552,1
409197,0
387728,0
362411,1
356843,0
126549,0
536600,0
305348,0
11507,0
501406,0
49258,1
113285,1
79423,1
194393,1
220364,1
283894,1
284558,1
283447,0
85279,1
454255,1
412317,0
531271,0
10587,0
334525,0
453698,1
152682,1
296236,0
520097,1
280546,1
93893,1
268789,0
56657,0
55196,0
494357,0
56273,0
113928,0
465019,1
46327,0
151068,0
268801,0
23840,0
58474,0
317602,0
306193,0
148804,0
51440,1
431014,0
473388,0
337501,0
138505,0
105176,0
329492,1
385063,0
276714,0
405746,0
351354,1
257068,0
257023,1
265733,1
368440,0
299394,0
364720,0
349152,1
471693,0
252348,1
345876,1
320749,0
511146,0
140579,1
315105,0
336100,0
28868,1
183763,1
516877,1
469406,0
267392,0
417,0
425123,0
38594,0
291497,1
145974,1
413675,1
31521,1
12418,0
167163,1
14909,1
331408,1
136383,1
316254,1
39339,1
108138,0
298434,1
170811,0
307154,1
235172,0
175029,0
10908,1
512980,0
401201,0
17514,1
517013,1
263717,0
16976,1
142995,1
82006,1
291448,1
126491,0
494693,0
77935,0
167948,1
423637,0
228961,0
315087,0
94157,0
197729,0
47756,0
286155,0
388331,0
39597,0
23909,0
127179,0
389975,1
17342,0
242614,0
205443,1
515946,0
152067,1
330728,1
496873,1
147708,1
75263,1
257587,0
134199,1
485812,1
30111,0
314089,0
256903,1
170220,1
182038,0
353617,1
238235,1
487007,0
319796,1
110164,1
144154,0
371028,0
35403,1
491450,1
34725,1
18975,1
403972,1
357044,1
506064,0
531952,0
7101,0
294733,1
213615,1
152432,1
538465,0
49100,1
413818,0
66847,0
341730,0
475259,1
374676,0
290881,0
527951,1
259133,0
115455,1
431253,0
330205,1
251549,0
371566,0
337633,1
326957,1
238303,0
120975,1
392458,0
69302,0
448402,1
518328,1
377335,0
491994,0
360354,1
256462,0
214051,0
511430,0
189854,0
115431,1
86433,0
124135,0
89061,0
135299,1
333160,1
532419,0
370711,0
107237,1
302625,1
224588,0
110679,1
297369,0
292517,1
78402,0
276162,0
209737,0
269425,0
307464,1
289591,1
521410,1
337403,0
31151,1
361448,0
261526,1
315467,0
157656,0
269640,0
293385,1
367987,1
264022,0
148274,1
310183,1
342541,1
452731,1
89757,0
5857,0
295481,0
238005,1
393408,1
190490,0
217133,1
208571,0
128345,0
196752,1
291725,1
219848,0
459586,0
199919,0
538921,0
62067,0
463309,0
177771,0
158139,0
23596,1
477709,1
534601,0
381352,0
188628,0
52273,0
433887,0
302618,0
218656,1
495496,0
345278,0
509924,0
65462,0
319234,0
492491,0
231158,1
506829,1
505946,0
83285,1
247269,1
452925,0
286173,0
357366,1
271514,0
246711,1
368002,1
189210,0
367990,0
450504,0
521916,1
98278,1
507570,1
179366,0
404008,0
146208,0
75252,0
277544,1
20774,0
97473,0
250425,0
377061,1
238541,1
99346,1
508829,0
160875,0
45187,1
434777,0
282489,1
434368,0
275928,1
338973,1
329144,1
440702,1
431652,0
297531,0
285077,0
203019,0
170887,0
435715,1
166796,0
441125,0
372701,1
376379,0
463768,0
474439,1
523616,0
139921,1
510170,1
178563,0
381409,0
77804,1
61785,0
430775,1
247143,0
144564,0
440590,1
367164,0
185821,0
283959,1
222679,1
52130,0
94752,1
268901,0
379608,1
141408,0
227,0
225504,1
501785,1
469978,0
225001,1
396441,0
93445,1
165799,1
353169,0
316321,0
190660,1
24958,1
440420,1
532486,0
342387,1
82199,1
407809,1
473068,0
498777,1
502238,1
303624,0
377336,0
532770,1
473464,1
415490,1
94745,1
83471,1
388413,0
324491,1
494181,1
118695,0
433031,0
67987,0
157594,1
195282,1
97582,0
269212,1
411465,1
288976,1
40598,1
264854,0
346631,1
462811,1
383833,0
494735,1
133412,0
340097,0
181602,1
142769,0
41612,0
140889,0
102378,1
67333,0
297790,0
133780,0
136763,1
382600,0
295629,0
228522,1
524753,0
209576,0
98982,0
91627,0
119538,1
337037,0
216171,1
357781,1
109970,0
382869,1
19337,0
202433,1
71819,0
251104,0
294015,1
326591,1
451873,0
373082,0
262227,0
25423,1
63176,1
309651,1
275136,1
156831,1
226992,1
282156,1
283783,1
273216,0
251689,0
22021,1
24584,1
292489,1
44151,1
112221,0
420553,0
37722,0
268472,1
240062,1
94961,1
384783,1
226034,1
175138,0
324628,1
140433,0
105996,0
20710,0
370630,0
266764,0
287650,0
5381,0
89569,0
277219,1
522575,1
79338,1
134565,0
324008,1
338486,1
60972,1
453922,1
309184,0
425914,1
134911,1
355479,0
190852,0
488522,0
535517,1
222175,1
147183,1
145423,0
206819,0
116448,0
119621,0
363058,1
223530,0
486128,1
516467,0
363469,0
347528,0
349089,1
470890,0
318708,0
151737,1
480641,1
503306,1
519779,1
302426,0
420926,0
86978,1
233567,1
314441,0
294211,0
90982,0
47657,0
522102,1
356262,0
32753,1
517346,1
298208,0
502650,0
144061,0
80407,0
311236,0
499323,0
287489,1
444863,1
496497,1
282135,1
355529,0
75306,0
176808,1
426864,1
510365,1
288142,1
299436,0
301148,0
346005,1
427979,1
91920,0
402156,1
336154,1
114735,1
106626,0
12623,0
317887,0
140130,0
353153,1
388106,0
276818,0
25566,1
291021,1
57224,0
359240,0
125825,1
249186,1
510344,0
317743,0
84444,1
424006,1
134430,1
86778,0
349680,0
353293,1
269764,1
139203,0
24677,1
463115,0
433324,0
197959,0
537864,0
532293,0
267762,1
350028,1
209374,0
414124,0
424558,0
534260,1
294585,1
267514,0
452706,1
535049,0
209898,1
508198,0
357735,0
105438,0
297542,1
538196,0
37632,1
208944,0
167092,1
285982,0
475812,0
217097,0
30086,0
401469,1
103041,1
305507,0
93628,1
142892,0
207832,0
313544,0
511148,0
339913,0
372935,0
444852,0
517500,1
227890,1
162431,0
431224,0
208064,1
217604,0
400980,1
224834,0
360877,1
441012,0
213715,0
322181,1
166908,1
30984,1
254305,0
455174,0
289962,1
217817,0
148372,1
396698,1
127093,0
491323,0
427308,0
6903,0
371620,0
179078,0
25146,0
113873,1
194806,0
98246,0
538930,0
238258,1
294863,0
66909,1
6467,1
349596,0
395470,0
370742,1
360347,0
517161,0
287593,0
136703,0
383155,1
439061,0
43682,1
397070,0
467407,0
141162,0
407538,0
283406,1
304837,1
369637,0
346961,0
323017,0
508511,0
238147,1
68296,0
226335,0
410280,1
171571,1
248641,1
240108,1
509702,0
86918,1
331280,0
62425,0
399512,1
532131,1
474169,1
287258,0
437207,0
421196,0
444975,0
536655,1
474199,1
337960,0
507592,0
218695,0
69108,0
377876,1
144771,1
52808,0
18332,0
390180,1
258009,0
228235,0
438894,0
16313,1
182491,0
48779,1
342765,0
203541,0
453992,1
287670,1
380231,1
39664,0
476019,0
209367,1
92123,0
353151,0
136161,0
481026,0
381559,0
531683,1
157986,0
420535,1
395107,0
78502,1
187868,0
338687,1
495996,0
137171,0
204938,0
66864,0
215201,1
193,0
153795,1
468836,0
410126,0
478286,1
221908,0
482725,0
475700,1
530989,0
367923,0
132383,0
459597,0
457437,1
157362,0
210431,0
502381,1
326612,1
325279,1
377150,0
439216,1
290603,0
193746,0
226336,1
259687,0
246662,0
370955,0
4858,1
320144,1
235731,1
170766,1
279043,0
109393,1
346647,1
359325,0
509817,0
503482,1
1847,0
427481,0
168665,1
82428,0
152659,1
465805,1
330143,0
347218,0
445517,0
255967,1
156629,1
47578,1
515269,1
190791,0
185658,1
380455,0
497515,1
492366,0
126173,0
304535,0
527799,1
418098,0
158094,1
255885,1
147545,0
131255,0
209406,0
56956,0
383884,0
205092,0
515899,1
454604,0
313575,0
182530,1
468768,0
462306,0
338553,0
107774,0
130177,1
144316,0
184405,0
539037,0
447974,0
538365,0
232092,0
6906,1
106286,1
477147,0
376989,0
399385,0
466081,1
417458,1
100709,1
227913,0
29340,0
480806,1
193065,0
73226,1
411213,0
338609,0
539213,0
389166,0
46350,1
248380,0
64492,1
358192,0
207377,1
38646,1
452215,0
414561,0
350103,0
494696,0
252091,1
322889,0
58003,1
110684,1
262147,0
324836,0
467862,1
104768,0
120201,1
487553,0
291658,1
109715,0
335869,0
99855,1
248597,1
51198,1
424531,0
8981,1
514645,1
43040,0
179246,1
92334,0
442725,1
294885,1
242446,0
208711,1
400209,1
445567,1
24969,0
43334,0
238725,1
262594,0
12027,1
525379,0
336712,1
386504,0
204041,0
349033,0
111940,0
373541,1
43802,1
13288,0
497604,1
484150,1
468091,1
319863,1
37135,0
137735,0
299087,1
327259,0
32203,1
431924,0
456680,0
303631,1
198876,0
390802,1
176126,0
271132,1
516151,1
480550,1
12864,1
157353,1
273431,1
253457,0
136690,1
199892,0
377377,0
42686,0
70089,0
128948,1
248812,0
467005,1
492562,0
247656,0
215550,0
226671,0
138361,0
182499,0
478114,1
147051,1
284955,0
302059,0
22741,0
144503,1
44525,0
530352,1
501736,1
200181,1
150937,1
239992,0
337415,1
532560,1
479902,0
162382,1
51713,0
307918,1
224258,0
421082,0
132562,1
87166,0
246612,0
355253,1
269531,1
391817,0
217850,1
95490,1
421755,0
286760,1
388821,1
125686,0
214914,0
70735,0
318449,1
533172,0
197582,1
300206,0
906,0
474610,1
296897,0
498510,1
132151,0
344619,0
309969,1
191247,0
38258,0
17878,1
268480,1
306033,0
15815,0
344164,0
48572,0
22164,0
294623,1
249173,1
366938,0
274228,0
527201,0
212602,0
185405,0
18243,1
454429,1
18199,0
110404,1
59602,0
34326,0
175174,0
4944,0
243787,0
89090,0
36176,1
45798,0
436048,0
368940,0
506587,1
428420,0
70196,0
396850,1
358088,0
60512,1
261844,0
433092,0
244935,1
352198,0
527698,0
127628,0
20166,0
112571,1
282190,0
405233,0
329408,1
482610,0
191572,0
359343,0
226840,0
1697,1
366580,0
242181,0
102060,1
162005,0
60261,0
190790,0
29721,1
333327,1
376192,1
203481,1
146915,1
228659,0
219025,0
382601,1
435835,0
184768,1
483934,1
440743,1
133989,1
414620,1
259605,0
469316,0
302868,0
389837,0
433662,0
363126,1
417095,0
273967,0
309596,0
284972,1
29580,1
78254,0
131576,1
3564,1
455719,0
192973,0
397100,0
245282,0
530865,1
494612,1
203600,1
405490,0
81667,0
122256,0
459728,0
258411,0
174588,0
117619,1
195032,0
83721,0
22673,1
133915,0
204741,0
278594,0
99004,0
290577,1
112481,1
173244,0
271993,1
417005,1
305158,0
208792,0
283957,0
382316,0
499866,0
69042,0
363263,1
385429,0
429612,1
90646,1
448210,1
338979,1
46181,1
503964,1
308355,0
315013,0
18430,0
259461,0
527540,0
343079,0
361487,1
17877,0
513114,0
134876,0
529735,0
40614,0
393874,0
469888,0
528344,0
397240,0
476731,0
249529,0
345015,0
46817,1
261725,1
138012,0
346864,1
139947,1
420639,0
379046,0
375355,0
491255,0
35433,0
341100,0
334280,0
350258,1
436791,0
490270,0
172726,1
391686,1
523224,1
113414,0
521531,1
390911,0
29842,0
441706,0
208009,0
317744,1
462759,1
260893,0
480274,0
241294,0
449722,0
503872,1
427644,0
116828,1
33209,1
162316,0
72599,1
47927,0
293482,0
198528,1
469430,0
374809,0
345961,1
70295,0
46763,1
373240,1
86765,0
388445,1
533697,0
341366,0
402625,0
208183,0
155121,1
345391,0
245324,0
45843,0
330797,0
174521,0
423277,0
192937,0
301503,0
47805,0
279912,0
43576,1
340502,0
353006,0
481972,0
355350,1
148592,1
334687,1
121520,0
500201,1
102549,1
309057,1
285311,0
205318,1
514813,0
350248,0
50452,1
434655,0
434374,0
117986,0
56810,0
139554,0
511462,1
502279,1
17686,0
19352,0
268320,0
93725,0
207916,0
423407,0
86228,0
11493,1
61980,0
301329,0
288184,1
390624,0
137876,0
272284,0
221909,0
537775,1
492549,1
336362,1
52548,0
342324,0
118831,1
434710,0
68300,0
355996,1
378072,1
176118,0
521902,1
502189,1
232232,0
320561,0
270536,1
416764,0
529483,0
28083,1
319363,1
294697,1
323023,0
161151,1
377586,1
92604,0
27556,0
83883,0
462098,0
528550,0
201730,0
18960,0
244127,0
286966,1
529092,1
221772,0
196610,1
251811,0
495887,0
31338,1
121888,0
75033,0
248820,0
24375,0
226219,0
19632,0
506612,0
275378,1
281547,1
497792,1
477518,0
496276,0
143096,0
193914,1
357769,0
269018,0
514442,1
322911,1
86333,0
363414,0
307995,0
434721,1
204848,0
40458,0
301631,1
305977,0
351769,0
89153,0
244773,1
405169,0
334000,0
202634,0
19978,1
234522,1
118780,0
239077,1
182986,0
466359,1
166030,1
336655,0
424931,0
198999,1
207887,0
449182,0
221257,0
96101,1
303805,0
124143,0
372215,1
469295,0
482669,0
269141,0
117895,0
427300,1
247581,1
71626,0
255033,1
358805,0
534460,1
305454,0
327616,1
2801,0
401637,1
53008,0
92837,0
122187,0
371487,0
156436,0
38567,0
449915,1
502226,1
263140,1
39351,1
113851,0
334982,1
145644,1
158543,0
525136,0
318634,1
142396,0
492488,0
469014,0
34166,0
465099,1
531311,1
533533,1
332794,0
446229,1
207963,0
